,unres,resid,Country_ru,year_ru,vote_ru,Country_tr,year_tr,vote_tr,vote_rutr
3522,R/46/47D,46036,RUS,1991,2,TUR,1991,1,Disagreed
3523,R/46/47E,46037,RUS,1991,2,TUR,1991,1,Disagreed
3524,R/46/47F,46038,RUS,1991,2,TUR,1991,1,Disagreed
3525,R/46/47G,46039,RUS,1991,2,TUR,1991,1,Disagreed
3526,R/46/49,46040,RUS,1991,1,TUR,1991,2,Disagreed
3527,R/46/52,46041,RUS,1991,2,TUR,1991,2,Agreed
3528,R/46/63,46042,RUS,1991,1,TUR,1991,1,Agreed
3529,R/46/64,46043,RUS,1991,2,TUR,1991,3,Disagreed
3530,R/46/65,46044,RUS,1991,1,TUR,1991,2,Disagreed
3531,R/46/71,46045,RUS,1991,2,TUR,1991,2,Agreed
3532,R/46/72,46046,RUS,1991,1,TUR,1991,1,Agreed
3533,R/46/74A,46047,RUS,1991,1,TUR,1991,1,Agreed
3534,R/46/74B,46048,RUS,1991,1,TUR,1991,1,Agreed
3535,R/46/74C,46049,RUS,1991,1,TUR,1991,1,Agreed
3536,R/46/75,46050,RUS,1991,2,TUR,1991,1,Disagreed
3537,R/46/76,46051,RUS,1991,2,TUR,1991,1,Disagreed
3538,R/46/78,46052,RUS,1991,1,TUR,1991,3,Disagreed
3539,R/46/79B,46053,RUS,1991,1,TUR,1991,1,Agreed
3540,R/46/79C,46054,RUS,1991,2,TUR,1991,1,Disagreed
3541,R/46/79D,46055,RUS,1991,2,TUR,1991,2,Agreed
3542,R/46/79E,46056,RUS,1991,1,TUR,1991,1,Agreed
3543,R/46/82A,46057,RUS,1991,2,TUR,1991,1,Disagreed
3544,R/46/82B,46058,RUS,1991,1,TUR,1991,1,Agreed
3545,R/46/84,46059,RUS,1991,1,TUR,1991,2,Disagreed
3546,R/46/86,46060,RUS,1991,1,TUR,1991,2,Disagreed
3547,R/46/87,46061,RUS,1991,2,TUR,1991,2,Agreed
3548,R/46/89,46062,RUS,1991,2,TUR,1991,2,Agreed
3549,R/46/95,46063,RUS,1991,1,TUR,1991,1,Agreed
3550,R/46/117,46064,RUS,1991,1,TUR,1991,2,Disagreed
3551,R/46/130,46065,RUS,1991,3,TUR,1991,3,Agreed
3552,R/46/134,46066,RUS,1991,1,TUR,1991,1,Agreed
3553,R/46/135,46067,RUS,1991,1,TUR,1991,1,Agreed
3554,R/46/137,46068,RUS,1991,1,TUR,1991,1,Agreed
3555,R/46/153,46069,RUS,1991,2,TUR,1991,2,Agreed
3556,R/46/162,46070,RUS,1991,2,TUR,1991,1,Disagreed
3557,R/46/199,46071,RUS,1991,1,TUR,1991,1,Agreed
3558,R/46/201,46072,RUS,1991,1,TUR,1991,1,Agreed
3559,R/46/210,46073,RUS,1991,2,TUR,1991,3,Disagreed
3560,R/46/216,46074,RUS,1991,1,TUR,1991,1,Agreed
3561,R/46/242,46075,RUS,1992,8,TUR,1992,1,Disagreed
3562,R/47/1,47001,RUS,1992,1,TUR,1992,1,Agreed
3563,R/47/8,47002,RUS,1992,1,TUR,1992,1,Agreed
3564,R/47/9,47003,RUS,1992,1,TUR,1992,1,Agreed
3565,R/47/12,47004,RUS,1992,1,TUR,1992,1,Agreed
3566,R/47/14,47005,RUS,1992,1,TUR,1992,1,Agreed
3567,R/47/15,47006,RUS,1992,3,TUR,1992,3,Agreed
3568,R/47/16,47007,RUS,1992,3,TUR,1992,2,Disagreed
3569,R/47/19,47008,RUS,1992,2,TUR,1992,2,Agreed
3570,R/47/23,47009,RUS,1992,2,TUR,1992,2,Agreed
3571,R/47/24,47010,RUS,1992,1,TUR,1992,1,Agreed
3572,R/47/29,47011,RUS,1992,2,TUR,1992,2,Agreed
3573,R/47/43,47012,RUS,1992,1,TUR,1992,2,Disagreed
3574,R/47/46,47013,RUS,1992,1,TUR,1992,2,Disagreed
3575,R/47/47,47014,RUS,1992,1,TUR,1992,1,Agreed
3576,R/47/49,47015,RUS,1992,1,TUR,1992,1,Agreed
3577,R/47/50,47016,RUS,1992,1,TUR,1992,1,Agreed
3578,R/47/51,47017,RUS,1992,1,TUR,1992,1,Agreed
3579,R/47/52A,47018,RUS,1992,1,TUR,1992,1,Agreed
3580,R/47/52C,47019,RUS,1992,1,TUR,1992,1,Agreed
3581,R/47/52J,47020,RUS,1992,1,TUR,1992,1,Agreed
3582,R/47/53C,47021,RUS,1992,1,TUR,1992,3,Disagreed
3583,R/47/53E,47022,RUS,1992,2,TUR,1992,3,Disagreed
3584,R/47/53F,47023,RUS,1992,1,TUR,1992,1,Agreed
3585,R/47/54F,47024,RUS,1992,1,TUR,1992,1,Agreed
3586,R/47/55,47025,RUS,1992,2,TUR,1992,1,Disagreed
3587,R/47/57,47026,RUS,1992,8,TUR,1992,2,Disagreed
3588,R/47/59,47027,RUS,1992,1,TUR,1992,2,Disagreed
3589,R/47/60A,47028,RUS,1992,2,TUR,1992,2,Agreed
3590,R/47/60B,47029,RUS,1992,1,TUR,1992,1,Agreed
3591,R/47/63A,47030,RUS,1992,2,TUR,1992,1,Disagreed
3592,R/47/63B,47031,RUS,1992,1,TUR,1992,1,Agreed
3593,R/47/64A,47032,RUS,1992,2,TUR,1992,1,Disagreed
3594,R/47/64B,47033,RUS,1992,1,TUR,1992,1,Agreed
3595,R/47/64C,47034,RUS,1992,1,TUR,1992,1,Agreed
3596,R/47/64D,47035,RUS,1992,2,TUR,1992,1,Disagreed
3597,R/47/64E,47036,RUS,1992,2,TUR,1992,1,Disagreed
3598,R/47/65,47037,RUS,1992,1,TUR,1992,3,Disagreed
3599,R/47/69A,47038,RUS,1992,1,TUR,1992,1,Agreed
3600,R/47/69D,47039,RUS,1992,1,TUR,1992,1,Agreed
3601,R/47/69E,47040,RUS,1992,1,TUR,1992,1,Agreed
3602,R/47/69F,47041,RUS,1992,1,TUR,1992,1,Agreed
3603,R/47/69G,47042,RUS,1992,2,TUR,1992,1,Disagreed
3604,R/47/69H,47043,RUS,1992,2,TUR,1992,1,Disagreed
3605,R/47/69I,47044,RUS,1992,2,TUR,1992,1,Disagreed
3606,R/47/69J,47045,RUS,1992,2,TUR,1992,1,Disagreed
3607,R/47/69K,47046,RUS,1992,1,TUR,1992,1,Agreed
3608,R/47/70A,47047,RUS,1992,2,TUR,1992,1,Disagreed
3609,R/47/70B,47048,RUS,1992,2,TUR,1992,1,Disagreed
3610,R/47/70C,47049,RUS,1992,2,TUR,1992,1,Disagreed
3611,R/47/70D,47050,RUS,1992,2,TUR,1992,1,Disagreed
3612,R/47/70E,47051,RUS,1992,2,TUR,1992,1,Disagreed
3613,R/47/70F,47052,RUS,1992,2,TUR,1992,1,Disagreed
3614,R/47/70G,47053,RUS,1992,2,TUR,1992,1,Disagreed
3615,R/47/74,47054,RUS,1992,1,TUR,1992,1,Agreed
3616,R/47/81,47055,RUS,1992,2,TUR,1992,2,Agreed
3617,R/47/82,47056,RUS,1992,3,TUR,1992,2,Disagreed
3618,R/47/84,47057,RUS,1992,2,TUR,1992,2,Agreed
3619,R/47/89,47058,RUS,1992,2,TUR,1992,2,Agreed
3620,R/47/116D,47059,RUS,1992,2,TUR,1992,2,Agreed
3621,R/47/116E,47060,RUS,1992,2,TUR,1992,2,Agreed
3622,R/47/116F,47061,RUS,1992,3,TUR,1992,2,Disagreed
3623,R/47/116G,47062,RUS,1992,2,TUR,1992,2,Agreed
3624,R/47/121,47063,RUS,1992,2,TUR,1992,1,Disagreed
3625,R/47/130,47064,RUS,1992,3,TUR,1992,3,Agreed
3626,R/47/137,47065,RUS,1992,2,TUR,1992,2,Agreed
3627,R/47/138,47066,RUS,1992,1,TUR,1992,1,Agreed
3628,R/47/139,47067,RUS,1992,1,TUR,1992,1,Agreed
3629,R/47/142,47068,RUS,1992,1,TUR,1992,1,Agreed
3630,R/47/145,47069,RUS,1992,1,TUR,1992,1,Agreed
3631,R/47/146,47070,RUS,1992,1,TUR,1992,2,Disagreed
3632,R/47/151,47071,RUS,1992,1,TUR,1992,1,Agreed
3633,R/47/170,47072,RUS,1992,1,TUR,1992,1,Agreed
3634,R/47/172,47073,RUS,1992,2,TUR,1992,1,Disagreed
3635,R/47/198,47074,RUS,1992,1,TUR,1992,1,Agreed
3636,R/47/229,47075,RUS,1993,2,TUR,1993,1,Disagreed
3637,R/48/14,48001,RUS,1993,1,TUR,1993,1,Agreed
3638,R/48/15,48002,RUS,1993,2,TUR,1993,1,Disagreed
3639,R/48/16,48003,RUS,1993,2,TUR,1993,2,Agreed
3640,R/48/23,48004,RUS,1993,1,TUR,1993,1,Agreed
3641,R/48/28,48005,RUS,1993,1,TUR,1993,3,Disagreed
3642,R/48/40A,48006,RUS,1993,1,TUR,1993,1,Agreed
3643,R/48/40D,48007,RUS,1993,1,TUR,1993,1,Agreed
3644,R/48/40E,48008,RUS,1993,1,TUR,1993,1,Agreed
3645,R/48/40F,48009,RUS,1993,2,TUR,1993,1,Disagreed
3646,R/48/40G,48010,RUS,1993,2,TUR,1993,2,Agreed
3647,R/48/40H,48011,RUS,1993,2,TUR,1993,1,Disagreed
3648,R/48/40I,48012,RUS,1993,2,TUR,1993,1,Disagreed
3649,R/48/40J,48013,RUS,1993,1,TUR,1993,1,Agreed
3650,R/48/41A,48014,RUS,1993,2,TUR,1993,1,Disagreed
3651,R/48/41B,48015,RUS,1993,2,TUR,1993,1,Disagreed
3652,R/48/41C,48016,RUS,1993,2,TUR,1993,1,Disagreed
3653,R/48/41D,48017,RUS,1993,2,TUR,1993,1,Disagreed
3654,R/48/45,48018,RUS,1993,1,TUR,1993,1,Agreed
3655,R/48/46,48019,RUS,1993,3,TUR,1993,3,Agreed
3656,R/48/47,48020,RUS,1993,3,TUR,1993,2,Disagreed
3657,R/48/52,48021,RUS,1993,1,TUR,1993,2,Disagreed
3658,R/48/53,48022,RUS,1993,1,TUR,1993,1,Agreed
3659,R/48/56,48023,RUS,1993,2,TUR,1993,1,Disagreed
3660,R/48/58,48024,RUS,1993,1,TUR,1993,1,Agreed
3661,R/48/59A,48025,RUS,1993,1,TUR,1993,1,Agreed
3662,R/48/59B,48026,RUS,1993,2,TUR,1993,1,Disagreed
3663,R/48/66,48027,RUS,1993,2,TUR,1993,2,Agreed
3664,R/48/67,48028,RUS,1993,1,TUR,1993,1,Agreed
3665,R/48/68,48029,RUS,1993,1,TUR,1993,1,Agreed
3666,R/48/69,48030,RUS,1993,2,TUR,1993,2,Agreed
3667,R/48/72,48031,RUS,1993,1,TUR,1993,1,Agreed
3668,R/48/73,48032,RUS,1993,1,TUR,1993,1,Agreed
3669,R/48/74A,48033,RUS,1993,1,TUR,1993,1,Agreed
3670,R/48/75C,48034,RUS,1993,3,TUR,1993,2,Disagreed
3671,R/48/75H,48035,RUS,1993,1,TUR,1993,1,Agreed
3672,R/48/75I,48036,RUS,1993,1,TUR,1993,1,Agreed
3673,R/48/75J,48037,RUS,1993,1,TUR,1993,1,Agreed
3674,R/48/76A,48038,RUS,1993,1,TUR,1993,1,Agreed
3675,R/48/76B,48039,RUS,1993,2,TUR,1993,3,Disagreed
3676,R/48/78,48040,RUS,1993,2,TUR,1993,2,Agreed
3677,R/48/79,48041,RUS,1993,2,TUR,1993,1,Disagreed
3678,R/48/80,48042,RUS,1993,8,TUR,1993,2,Disagreed
3679,R/48/82,48043,RUS,1993,1,TUR,1993,2,Disagreed
3680,R/48/83,48044,RUS,1993,2,TUR,1993,2,Agreed
3681,R/48/84A,48045,RUS,1993,1,TUR,1993,1,Agreed
3682,R/48/88,48046,RUS,1993,2,TUR,1993,1,Disagreed
3683,R/48/89,48047,RUS,1993,2,TUR,1993,2,Agreed
3684,R/48/92,48048,RUS,1993,2,TUR,1993,2,Agreed
3685,R/48/94,48049,RUS,1993,3,TUR,1993,2,Disagreed
3686,R/48/101,48050,RUS,1993,2,TUR,1993,2,Agreed
3687,R/48/123,48051,RUS,1993,2,TUR,1993,2,Agreed
3688,R/48/124,48052,RUS,1993,3,TUR,1993,3,Agreed
3689,R/48/131,48053,RUS,1993,1,TUR,1993,1,Agreed
3690,R/48/142,48054,RUS,1993,1,TUR,1993,1,Agreed
3691,R/48/144,48055,RUS,1993,1,TUR,1993,1,Agreed
3692,R/48/145,48056,RUS,1993,1,TUR,1993,8,Disagreed
3693,R/48/147,48057,RUS,1993,1,TUR,1993,1,Agreed
3694,R/48/158A,48058,RUS,1993,2,TUR,1993,1,Disagreed
3695,R/48/158B,48059,RUS,1993,2,TUR,1993,1,Disagreed
3696,R/48/158C,48060,RUS,1993,2,TUR,1993,1,Disagreed
3697,R/48/158D,48061,RUS,1993,2,TUR,1993,1,Disagreed
3698,R/48/168,48062,RUS,1993,2,TUR,1993,3,Disagreed
3699,R/48/182,48063,RUS,1993,1,TUR,1993,1,Agreed
3700,R/48/212,48064,RUS,1993,2,TUR,1993,1,Disagreed
3701,R/48/263,48065,RUS,1994,2,TUR,1994,8,Disagreed
3702,R/49/9,49001,RUS,1994,1,TUR,1994,2,Disagreed
3703,R/49/10,49002,RUS,1994,2,TUR,1994,1,Disagreed
3704,R/49/18,49003,RUS,1994,2,TUR,1994,1,Disagreed
3705,R/49/26,49004,RUS,1994,1,TUR,1994,1,Agreed
3706,R/49/28,49005,RUS,1994,2,TUR,1994,3,Disagreed
3707,R/49/33,49006,RUS,1994,1,TUR,1994,1,Agreed
3708,R/49/35A,49007,RUS,1994,1,TUR,1994,1,Agreed
3709,R/49/35C,49008,RUS,1994,1,TUR,1994,1,Agreed
3710,R/49/35D,49009,RUS,1994,1,TUR,1994,1,Agreed
3711,R/49/35E,49010,RUS,1994,2,TUR,1994,1,Disagreed
3712,R/49/35F,49011,RUS,1994,2,TUR,1994,2,Agreed
3713,R/49/35G,49012,RUS,1994,2,TUR,1994,1,Disagreed
3714,R/49/36A,49013,RUS,1994,2,TUR,1994,1,Disagreed
3715,R/49/36B,49014,RUS,1994,2,TUR,1994,1,Disagreed
3716,R/49/36C,49015,RUS,1994,2,TUR,1994,1,Disagreed
3717,R/49/36D,49016,RUS,1994,2,TUR,1994,1,Disagreed
3718,R/49/39,49017,RUS,1994,1,TUR,1994,1,Agreed
3719,R/49/40,49018,RUS,1994,2,TUR,1994,3,Disagreed
3720,R/49/41,49019,RUS,1994,1,TUR,1994,2,Disagreed
3721,R/49/43,49020,RUS,1994,2,TUR,1994,1,Disagreed
3722,R/49/52,49021,RUS,1994,1,TUR,1994,1,Agreed
3723,R/49/58,49022,RUS,1994,1,TUR,1994,1,Agreed
3724,R/49/62A,49023,RUS,1994,2,TUR,1994,1,Disagreed
3725,R/49/62B,49024,RUS,1994,2,TUR,1994,1,Disagreed
3726,R/49/62C,49025,RUS,1994,2,TUR,1994,1,Disagreed
3727,R/49/62D,49026,RUS,1994,2,TUR,1994,1,Disagreed
3728,R/49/65,49027,RUS,1994,1,TUR,1994,1,Agreed
3729,R/49/67,49028,RUS,1994,2,TUR,1994,2,Agreed
3730,R/49/68,49029,RUS,1994,1,TUR,1994,1,Agreed
3731,R/49/69,49030,RUS,1994,3,TUR,1994,2,Disagreed
3732,R/49/72,49031,RUS,1994,1,TUR,1994,1,Agreed
3733,R/49/73,49032,RUS,1994,1,TUR,1994,1,Agreed
3734,R/49/74,49033,RUS,1994,1,TUR,1994,1,Agreed
3735,R/49/75B,49034,RUS,1994,2,TUR,1994,2,Agreed
3736,R/49/75C,49035,RUS,1994,1,TUR,1994,1,Agreed
3737,R/49/75E,49036,RUS,1994,2,TUR,1994,3,Disagreed
3738,R/49/75F,49037,RUS,1994,3,TUR,1994,3,Agreed
3739,R/49/75G,49038,RUS,1994,1,TUR,1994,1,Agreed
3740,R/49/75H,49039,RUS,1994,1,TUR,1994,1,Agreed
3741,R/49/75K,49040,RUS,1994,3,TUR,1994,3,Agreed
3742,R/49/75N,49041,RUS,1994,1,TUR,1994,1,Agreed
3743,R/49/75O,49042,RUS,1994,1,TUR,1994,1,Agreed
3744,R/49/75P,49043,RUS,1994,1,TUR,1994,1,Agreed
3745,R/49/76E,49044,RUS,1994,2,TUR,1994,3,Disagreed
3746,R/49/77D,49045,RUS,1994,1,TUR,1994,1,Agreed
3747,R/49/78,49046,RUS,1994,2,TUR,1994,1,Disagreed
3748,R/49/82,49047,RUS,1994,1,TUR,1994,2,Disagreed
3749,R/49/84,49048,RUS,1994,1,TUR,1994,1,Agreed
3750,R/49/87A,49049,RUS,1994,1,TUR,1994,1,Agreed
3751,R/49/87B,49050,RUS,1994,2,TUR,1994,1,Disagreed
3752,R/49/88,49051,RUS,1994,1,TUR,1994,1,Agreed
3753,R/49/89,49052,RUS,1994,1,TUR,1994,2,Disagreed
3754,R/49/90,49053,RUS,1994,1,TUR,1994,1,Agreed
3755,R/49/132,49054,RUS,1994,2,TUR,1994,1,Disagreed
3756,R/49/149,49055,RUS,1994,2,TUR,1994,1,Disagreed
3757,R/49/150,49056,RUS,1994,1,TUR,1994,2,Disagreed
3758,R/49/151,49057,RUS,1994,2,TUR,1994,2,Agreed
3759,R/49/180,49058,RUS,1994,3,TUR,1994,3,Agreed
3760,R/49/182,49059,RUS,1994,2,TUR,1994,1,Disagreed
3761,R/49/186,49060,RUS,1994,2,TUR,1994,2,Agreed
3762,R/49/190,49061,RUS,1994,1,TUR,1994,1,Agreed
3763,R/49/196,49062,RUS,1994,2,TUR,1994,1,Disagreed
3764,R/49/198,49063,RUS,1994,1,TUR,1994,1,Agreed
3765,R/49/200,49064,RUS,1994,1,TUR,1994,1,Agreed
3766,R/49/202,49065,RUS,1994,1,TUR,1994,8,Disagreed
3767,R/49/203,49066,RUS,1994,1,TUR,1994,1,Agreed
3768,R/49/204,49067,RUS,1994,3,TUR,1994,1,Disagreed
3769,R/49/243,49068,RUS,1995,1,TUR,1995,1,Agreed
3770,R/50/9,50001,RUS,1995,1,TUR,1995,1,Agreed
3771,R/50/10,50002,RUS,1995,1,TUR,1995,2,Disagreed
3772,R/50/11,50003,RUS,1995,1,TUR,1995,3,Disagreed
3773,R/50/18,50004,RUS,1995,1,TUR,1995,1,Agreed
3774,R/50/21,50005,RUS,1995,1,TUR,1995,1,Agreed
3775,R/50/22A,50006,RUS,1995,1,TUR,1995,1,Agreed
3776,R/50/22B,50007,RUS,1995,2,TUR,1995,1,Disagreed
3777,R/50/22C,50008,RUS,1996,1,TUR,1996,2,Disagreed
3778,R/50/23,50009,RUS,1995,1,TUR,1995,3,Disagreed
3779,R/50/28A,50010,RUS,1995,1,TUR,1995,1,Agreed
3780,R/50/28C,50011,RUS,1995,1,TUR,1995,1,Agreed
3781,R/50/28D,50012,RUS,1995,1,TUR,1995,1,Agreed
3782,R/50/28E,50013,RUS,1995,2,TUR,1995,1,Disagreed
3783,R/50/28F,50014,RUS,1995,2,TUR,1995,2,Agreed
3784,R/50/28G,50015,RUS,1995,2,TUR,1995,1,Disagreed
3785,R/50/29A,50016,RUS,1995,2,TUR,1995,1,Disagreed
3786,R/50/29B,50017,RUS,1995,2,TUR,1995,1,Disagreed
3787,R/50/29C,50018,RUS,1995,2,TUR,1995,1,Disagreed
3788,R/50/29D,50019,RUS,1995,2,TUR,1995,1,Disagreed
3789,R/50/32,50020,RUS,1995,1,TUR,1995,1,Agreed
3790,R/50/33,50021,RUS,1995,3,TUR,1995,3,Agreed
3791,R/50/34,50022,RUS,1995,2,TUR,1995,2,Agreed
3792,R/50/38A,50023,RUS,1995,1,TUR,1995,1,Agreed
3793,R/50/38B/I,50024,RUS,1995,1,TUR,1995,1,Agreed
3794,R/50/38B/II,50025,RUS,1995,1,TUR,1995,1,Agreed
3795,R/50/38B/III,50026,RUS,1995,1,TUR,1995,1,Agreed
3796,R/50/38B/IV,50027,RUS,1995,1,TUR,1995,1,Agreed
3797,R/50/38B/V,50028,RUS,1995,1,TUR,1995,1,Agreed
3798,R/50/38B/VI,50029,RUS,1995,1,TUR,1995,1,Agreed
3799,R/50/38B/VII,50030,RUS,1995,1,TUR,1995,1,Agreed
3800,R/50/38B/VIII,50031,RUS,1995,1,TUR,1995,1,Agreed
3801,R/50/38B/IX,50032,RUS,1995,1,TUR,1995,1,Agreed
3802,R/50/38B/X,50033,RUS,1995,1,TUR,1995,1,Agreed
3803,R/50/38B/XI,50034,RUS,1995,1,TUR,1995,1,Agreed
3804,R/50/38B/XII,50035,RUS,1995,1,TUR,1995,1,Agreed
3805,R/50/39,50036,RUS,1995,3,TUR,1995,2,Disagreed
3806,R/50/40,50037,RUS,1995,2,TUR,1995,1,Disagreed
3807,R/50/52,50038,RUS,1995,1,TUR,1995,1,Agreed
3808,R/50/56,50039,RUS,1995,2,TUR,1995,1,Disagreed
3809,R/50/61,50040,RUS,1995,1,TUR,1995,1,Agreed
3810,R/50/62,50041,RUS,1995,2,TUR,1995,2,Agreed
3811,R/50/63,50042,RUS,1995,1,TUR,1995,1,Agreed
3812,R/50/64,50043,RUS,1995,3,TUR,1995,2,Disagreed
3813,R/50/67,50044,RUS,1995,1,TUR,1995,1,Agreed
3814,R/50/68,50045,RUS,1995,2,TUR,1995,2,Agreed
3815,R/50/69,50046,RUS,1995,1,TUR,1995,2,Disagreed
3816,R/50/70A,50047,RUS,1995,2,TUR,1995,2,Agreed
3817,R/50/70B,50048,RUS,1995,2,TUR,1995,1,Disagreed
3818,R/50/70C,50049,RUS,1995,1,TUR,1995,1,Agreed
3819,R/50/70D,50050,RUS,1995,1,TUR,1995,1,Agreed
3820,R/50/70F,50051,RUS,1995,2,TUR,1995,2,Agreed
3821,R/50/70I,50052,RUS,1995,1,TUR,1995,1,Agreed
3822,R/50/70K,50053,RUS,1995,1,TUR,1995,1,Agreed
3823,R/50/70L,50054,RUS,1995,1,TUR,1995,1,Agreed
3824,R/50/70M,50055,RUS,1995,1,TUR,1995,1,Agreed
3825,R/50/70N,50056,RUS,1995,3,TUR,1995,3,Agreed
3826,R/50/70P,50057,RUS,1995,2,TUR,1995,3,Disagreed
3827,R/50/70Q,50058,RUS,1995,1,TUR,1995,1,Agreed
3828,R/50/71E,50059,RUS,1995,2,TUR,1995,3,Disagreed
3829,R/50/73,50060,RUS,1995,2,TUR,1995,2,Agreed
3830,R/50/76,50061,RUS,1995,1,TUR,1995,2,Disagreed
3831,R/50/84A,50062,RUS,1995,2,TUR,1995,1,Disagreed
3832,R/50/84B,50063,RUS,1995,2,TUR,1995,1,Disagreed
3833,R/50/84C,50064,RUS,1995,2,TUR,1995,1,Disagreed
3834,R/50/84D,50065,RUS,1995,2,TUR,1995,1,Disagreed
3835,R/50/89B,50066,RUS,1996,1,TUR,1996,1,Agreed
3836,R/50/96,50067,RUS,1995,2,TUR,1995,2,Agreed
3837,R/50/129,50068,RUS,1995,2,TUR,1995,1,Disagreed
3838,R/50/138,50069,RUS,1995,2,TUR,1995,2,Agreed
3839,R/50/140,50070,RUS,1995,2,TUR,1995,1,Disagreed
3840,R/50/172,50071,RUS,1995,3,TUR,1995,3,Agreed
3841,R/50/175,50072,RUS,1995,2,TUR,1995,1,Disagreed
3842,R/50/185,50073,RUS,1995,1,TUR,1995,1,Agreed
3843,R/50/188,50074,RUS,1995,1,TUR,1995,8,Disagreed
3844,R/50/190,50075,RUS,1995,3,TUR,1995,1,Disagreed
3845,R/50/191,50076,RUS,1995,1,TUR,1995,1,Agreed
3846,R/50/193,50077,RUS,1995,3,TUR,1995,1,Disagreed
3847,R/50/197,50078,RUS,1995,1,TUR,1995,1,Agreed
3848,R/50/198,50079,RUS,1995,1,TUR,1995,1,Agreed
3849,R/50/199,50080,RUS,1995,1,TUR,1995,1,Agreed
3850,R/50/245,50081,RUS,1996,1,TUR,1996,1,Agreed
3851,R/51/10,51001,RUS,1996,1,TUR,1996,1,Agreed
3852,R/51/17,51002,RUS,1996,1,TUR,1996,1,Agreed
3853,R/51/19,51003,RUS,1996,1,TUR,1996,8,Disagreed
3854,R/51/22,51004,RUS,1996,1,TUR,1996,1,Agreed
3855,R/51/23,51005,RUS,1996,2,TUR,1996,1,Disagreed
3856,R/51/24,51006,RUS,1996,2,TUR,1996,1,Disagreed
3857,R/51/25,51007,RUS,1996,1,TUR,1996,1,Agreed
3858,R/51/26,51008,RUS,1996,1,TUR,1996,1,Agreed
3859,R/51/27,51009,RUS,1996,1,TUR,1996,1,Agreed
3860,R/51/28,51010,RUS,1996,1,TUR,1996,1,Agreed
3861,R/51/29,51011,RUS,1996,1,TUR,1996,1,Agreed
3862,R/51/30I,51012,RUS,1996,1,TUR,1996,1,Agreed
3863,R/51/34,51013,RUS,1996,1,TUR,1996,3,Disagreed
3864,R/51/39,51014,RUS,1996,2,TUR,1996,3,Disagreed
3865,R/51/40,51015,RUS,1996,1,TUR,1996,1,Agreed
3866,R/51/42,51016,RUS,1996,1,TUR,1996,1,Agreed
3867,R/51/43,51017,RUS,1996,2,TUR,1996,2,Agreed
3868,R/51/44,51018,RUS,1996,1,TUR,1996,2,Disagreed
3869,R/51/45A,51019,RUS,1996,1,TUR,1996,1,Agreed
3870,R/51/45B,51020,RUS,1996,2,TUR,1996,2,Agreed
3871,R/51/45C,51021,RUS,1996,2,TUR,1996,1,Disagreed
3872,R/51/45E,51022,RUS,1996,1,TUR,1996,2,Disagreed
3873,R/51/45G,51023,RUS,1996,1,TUR,1996,1,Agreed
3874,R/51/45H,51024,RUS,1996,1,TUR,1996,1,Agreed
3875,R/51/45I,51025,RUS,1996,3,TUR,1996,3,Agreed
3876,R/51/45K,51026,RUS,1996,1,TUR,1996,1,Agreed
3877,R/51/45M,51027,RUS,1996,3,TUR,1996,3,Agreed
3878,R/51/45O,51028,RUS,1996,2,TUR,1996,3,Disagreed
3879,R/51/45P,51029,RUS,1996,2,TUR,1996,1,Disagreed
3880,R/51/45Q,51030,RUS,1996,1,TUR,1996,1,Agreed
3881,R/51/45R,51031,RUS,1996,1,TUR,1996,1,Agreed
3882,R/51/45S,51032,RUS,1996,2,TUR,1996,2,Agreed
3883,R/51/46D,51033,RUS,1996,2,TUR,1996,3,Disagreed
3884,R/51/47A,51034,RUS,1996,1,TUR,1996,2,Disagreed
3885,R/51/48,51035,RUS,1996,1,TUR,1996,1,Agreed
3886,R/51/51,51036,RUS,1996,1,TUR,1996,2,Disagreed
3887,R/51/55,51037,RUS,1996,1,TUR,1996,1,Agreed
3888,R/51/57,51038,RUS,1996,1,TUR,1996,1,Agreed
3889,R/51/82,51039,RUS,1996,1,TUR,1996,1,Agreed
3890,R/51/83,51040,RUS,1996,1,TUR,1996,2,Disagreed
3891,R/51/89,51041,RUS,1996,2,TUR,1996,1,Disagreed
3892,R/51/100,51042,RUS,1996,2,TUR,1996,1,Disagreed
3893,R/51/103,51043,RUS,1996,1,TUR,1996,3,Disagreed
3894,R/51/106,51044,RUS,1996,1,TUR,1996,1,Agreed
3895,R/51/107,51045,RUS,1996,1,TUR,1996,3,Disagreed
3896,R/51/109,51046,RUS,1996,1,TUR,1996,1,Agreed
3897,R/51/111,51047,RUS,1996,3,TUR,1996,1,Disagreed
3898,R/51/112,51048,RUS,1996,1,TUR,1996,1,Agreed
3899,R/51/113,51049,RUS,1996,2,TUR,1996,1,Disagreed
3900,R/51/116,51050,RUS,1996,3,TUR,1996,1,Disagreed
3901,R/51/124,51051,RUS,1996,1,TUR,1996,1,Agreed
3902,R/51/126,51052,RUS,1996,1,TUR,1996,1,Agreed
3903,R/51/127,51053,RUS,1996,1,TUR,1996,1,Agreed
3904,R/51/128,51054,RUS,1996,1,TUR,1996,1,Agreed
3905,R/51/129,51055,RUS,1996,1,TUR,1996,2,Disagreed
3906,R/51/130,51056,RUS,1996,1,TUR,1996,1,Agreed
3907,R/51/131,51057,RUS,1996,2,TUR,1996,1,Disagreed
3908,R/51/132,51058,RUS,1996,1,TUR,1996,1,Agreed
3909,R/51/133,51059,RUS,1996,1,TUR,1996,1,Agreed
